,Date_x,P,D,E,CPI,Date Fraction,Long Interest Rate GS10,Real Price,Real Dividend,Real TR Price ,Real Earnings,Real TR Scaled  Earnings ,CAPE,TR CAPE,Excess CAPE Yield,Monthly Total Bond Returns,Real Total BondReturns,10 year anualized stock real return,10 year annualized Real Return,Real 10 year excess annualizedReturns,Real TR Price  float,Real TR Scaled  Earnings  float,Excess CAPE Yield float,10 year anualized stock real return float,10 year annualized Real Return float,Real 10 year excess annualizedReturns float,proxy,Date_y,PFE,Real PFE,PFE10,Accounting Adjusted CAPE
429,1906.1,9.73,0.39,0.75,8.75,1906.79,3.61,303.46,12.11,1804.35,23.24,138.15,18.1,21.62,4.99%,1.0,6.4,2.90%,0.99%,1.91%,1804.35,138.15,4.99,2.9,0.99,1.91,190679,,0.75,23.24,16.8875,17.969504071058473
430,1906.11,9.93,0.39,0.75,8.85,1906.87,3.63,306.37,12.16,1827.67,23.22,138.5,18.14,21.68,4.76%,1.0,6.34,2.87%,0.94%,1.93%,1827.67,138.5,4.76,2.87,0.94,1.93,190687,,0.75,23.22,17.008166666666668,18.013111348469852
431,1906.12,9.84,0.4,0.76,8.94,1906.96,3.65,300.36,12.21,1797.91,23.2,138.86,17.66,21.11,5.00%,1.0,6.28,2.58%,0.97%,1.61%,1797.91,138.86,5.0,2.58,0.97,1.61,190696,,0.76,23.2,17.12975,17.534406514981246
432,1907.01,9.56,0.4,0.75,8.85,1907.04,3.67,294.95,12.44,1771.74,23.19,139.31,17.22,20.6,5.32%,1.0,6.36,2.45%,0.78%,1.67%,1771.74,139.31,5.32,2.45,0.78,1.67,190704,,0.75,23.19,17.246249999999996,17.102268609117928
433,1907.02,9.26,0.41,0.74,9.04,1907.12,3.69,279.68,12.28,1686.15,22.45,135.35,16.22,19.41,5.88%,1.0,6.23,2.16%,0.74%,1.42%,1686.15,135.35,5.88,2.16,0.74,1.42,190712,,0.74,22.45,17.353583333333336,16.116556138741757
434,1907.03,8.35,0.41,0.74,8.94,1907.21,3.7,254.88,12.52,1542.92,22.44,135.81,14.69,17.6,6.40%,1.0,6.31,3.44%,0.62%,2.81%,1542.92,135.81,6.4,3.44,0.62,2.81,190721,,0.74,22.44,17.45791666666667,14.599680183297929
435,1907.04,8.39,0.41,0.73,8.94,1907.29,3.72,256.1,12.62,1556.67,22.18,134.83,14.67,17.59,6.54%,1.0,6.32,2.74%,0.13%,2.61%,1556.67,134.83,6.54,2.74,0.13,2.61,190729,,0.73,22.18,17.55591666666667,14.587674620616982
436,1907.05,8.1,0.42,0.72,9.13,1907.37,3.74,242.1,12.45,1477.86,21.47,131.06,13.79,16.56,7.33%,1.0,6.2,2.82%,0.18%,2.64%,1477.86,131.06,7.33,2.82,0.18,2.64,190737,,0.72,21.47,17.643666666666665,13.721637603672708
437,1907.06,7.84,0.42,0.71,9.23,1907.46,3.75,231.91,12.42,1422.00,21.0,128.78,13.14,15.81,7.78%,1.0,6.15,3.32%,0.12%,3.20%,1422.0,128.78,7.78,3.32,0.12,3.2,190746,,0.71,21.0,17.724499999999995,13.084149059211828
438,1907.07,8.14,0.42,0.7,9.23,1907.54,3.77,240.79,12.52,1482.82,20.76,127.82,13.59,16.36,7.52%,1.0,6.16,2.82%,0.28%,2.55%,1482.82,127.82,7.52,2.82,0.28,2.55,190754,,0.7,20.76,17.800333333333334,13.527274770135389
439,1907.08,7.53,0.43,0.69,9.23,1907.62,3.79,222.74,12.62,1378.17,20.51,126.89,12.51,15.09,7.67%,1.0,6.17,3.17%,0.12%,3.06%,1378.17,126.89,7.67,3.17,0.12,3.06,190762,,0.69,20.51,17.875333333333337,12.46074665274307
440,1907.09,7.45,0.43,0.69,9.23,1907.71,3.8,220.38,12.72,1370.09,20.26,125.97,12.33,14.9,7.48%,1.0,6.18,2.56%,-0.11%,2.68%,1370.09,125.97,7.48,2.56,-0.11,2.68,190771,,0.69,20.26,17.948166666666665,12.278691416950664
441,1907.1,6.64,0.43,0.68,9.32,1907.79,3.82,194.41,12.69,1215.24,19.81,123.85,10.83,13.12,8.83%,1.0,6.13,3.14%,-0.16%,3.31%,1215.24,123.85,8.83,3.14,-0.16,3.31,190779,,0.68,19.81,18.01308333333333,10.792710853685055
442,1907.11,6.25,0.44,0.67,8.94,1907.87,3.84,190.78,13.33,1199.48,20.4,128.26,10.59,12.86,8.60%,1.0,6.4,2.47%,-0.58%,3.05%,1199.48,128.26,8.6,2.47,-0.58,3.05,190787,,0.67,20.4,18.08,10.551991150442479
443,1907.12,6.57,0.44,0.66,8.75,1907.96,3.85,204.91,13.72,1295.49,20.58,130.14,11.33,13.8,7.74%,1.0,6.55,1.26%,-0.95%,2.21%,1295.49,130.14,7.74,1.26,-0.95,2.21,190796,,0.66,20.58,18.14558333333333,11.292555121310514
444,1908.01,6.85,0.44,0.65,8.66,1908.04,3.87,215.99,13.77,1372.80,20.6,130.93,11.9,14.52,7.19%,1.0,6.64,1.13%,-1.27%,2.40%,1372.8,130.93,7.19,1.13,-1.27,2.4,190804,,0.65,20.6,18.21025,11.860902513694212
445,1908.02,6.6,0.43,0.65,8.56,1908.12,3.86,210.42,13.81,1344.71,20.62,131.76,11.55,14.13,7.19%,1.0,6.74,1.65%,-1.45%,3.10%,1344.71,131.76,7.19,1.65,-1.45,3.1,190812,,0.65,20.62,18.27541666666667,11.513827774104556
446,1908.03,6.87,0.43,0.64,8.56,1908.21,3.85,219.02,13.71,1407.02,20.4,131.08,11.98,14.68,6.89%,1.0,6.76,1.13%,-1.37%,2.51%,1407.02,131.08,6.89,1.13,-1.37,2.51,190821,,0.64,20.4,18.337666666666667,11.943722392888954
447,1908.04,7.24,0.43,0.63,8.66,1908.29,3.84,228.28,13.45,1473.71,19.97,128.91,12.45,15.28,6.70%,1.0,6.71,0.50%,-1.40%,1.90%,1473.71,128.91,6.7,0.5,-1.4,1.9,190829,,0.63,19.97,18.395166666666668,12.409781554937437
448,1908.05,7.63,0.42,0.63,8.66,1908.37,3.83,240.58,13.35,1560.27,19.76,128.15,13.08,16.07,5.63%,1.0,6.74,0.10%,-1.61%,1.71%,1560.27,128.15,5.63,0.1,-1.61,1.71,190837,,0.63,19.76,18.457083333333333,13.034562159965686
449,1908.06,7.64,0.42,0.62,8.66,1908.46,3.82,240.9,13.24,1569.47,19.55,127.37,13.05,16.06,6.35%,1.0,6.77,-0.01%,-1.74%,1.73%,1569.47,127.37,6.35,-0.01,-1.74,1.73,190846,,0.62,19.55,18.50883333333333,13.015407057891279
450,1908.07,7.92,0.42,0.61,8.75,1908.54,3.82,247.01,13.0,1616.36,19.13,125.17,13.35,16.44,6.45%,1.0,6.72,-0.42%,-1.89%,1.47%,1616.36,125.17,6.45,-0.42,-1.89,1.47,190854,,0.61,19.13,18.55441666666667,13.312733266562766
451,1908.08,8.26,0.41,0.61,8.75,1908.62,3.81,257.61,12.89,1692.78,18.92,124.34,13.88,17.12,6.17%,1.0,6.75,-0.92%,-2.08%,1.16%,1692.78,124.34,6.17,-0.92,-2.08,1.16,190862,,0.61,18.92,18.597083333333334,13.852172159612843
452,1908.09,8.17,0.41,0.6,8.75,1908.71,3.8,254.81,12.79,1681.34,18.71,123.48,13.7,16.92,6.27%,1.0,6.77,-1.03%,-2.27%,1.24%,1681.34,123.48,6.27,-1.03,-2.27,1.24,190871,,0.6,18.71,18.636833333333332,13.672387118698635
453,1908.1,8.27,0.41,0.59,8.85,1908.79,3.79,255.15,12.55,1690.53,18.31,121.28,13.69,16.92,6.40%,1.0,6.73,-0.80%,-2.34%,1.55%,1690.53,121.28,6.4,-0.8,-2.34,1.55,190879,,0.59,18.31,18.67216666666667,13.664723786741405
454,1908.11,8.83,0.4,0.59,8.94,1908.87,3.78,269.53,12.31,1792.59,17.91,119.11,14.44,17.85,6.14%,1.0,6.68,-1.25%,-2.42%,1.16%,1792.59,119.11,6.14,-1.25,-2.42,1.16,190887,,0.59,17.91,18.703,14.411057049671175
455,1908.12,9.03,0.4,0.58,9.04,1908.96,3.77,272.74,12.08,1820.59,17.52,116.94,14.58,18.04,6.04%,1.0,6.64,-1.66%,-2.43%,0.76%,1820.59,116.94,6.04,-1.66,-2.43,0.76,190896,,0.58,17.52,18.73116666666667,14.56075880662354
456,1909.01,9.06,0.4,0.6,8.94,1909.04,3.76,276.55,12.31,1852.92,18.16,121.69,14.76,18.28,5.86%,1.0,6.73,-1.84%,-2.53%,0.69%,1852.92,121.69,5.86,-1.84,-2.53,0.69,190904,,0.6,18.16,18.761,14.740685464527479
457,1909.02,8.8,0.41,0.61,9.04,1909.12,3.77,265.79,12.28,1787.66,18.42,123.92,14.17,17.55,5.96%,1.0,6.68,-1.21%,-2.26%,1.05%,1787.66,123.92,5.96,-1.21,-2.26,1.05,190912,,0.61,18.42,18.79275,14.143220124782163
458,1909.03,8.92,0.41,0.63,9.04,1909.21,3.79,269.41,12.38,1818.98,18.88,127.45,14.34,17.77,5.86%,1.0,6.69,-1.15%,-2.39%,1.24%,1818.98,127.45,5.86,-1.15,-2.39,1.24,190921,,0.63,18.88,18.824833333333334,14.311414886364643
459,1909.04,9.32,0.41,0.64,9.23,1909.29,3.8,275.69,12.23,1868.25,18.93,128.29,14.65,18.16,5.77%,1.0,6.57,-1.22%,-2.38%,1.17%,1868.25,128.29,5.77,-1.22,-2.38,1.17,190929,,0.64,18.93,18.8555,14.6211980589218
460,1909.05,9.63,0.42,0.66,9.32,1909.37,3.81,281.95,12.2,1917.57,19.18,130.43,14.95,18.55,5.73%,1.0,6.51,-0.88%,-2.41%,1.53%,1917.57,130.43,5.73,-0.88,-2.41,1.53,190937,,0.66,19.18,18.88475,14.93003614027191
461,1909.06,9.8,0.42,0.67,9.42,1909.46,3.82,284.03,12.17,1938.61,19.42,132.54,15.04,18.66,5.64%,1.0,6.46,-0.68%,-2.33%,1.65%,1938.61,132.54,5.64,-0.68,-2.33,1.65,190946,,0.67,19.42,18.914249999999996,15.016720197734514
462,1909.07,9.94,0.42,0.69,9.42,1909.54,3.84,288.09,12.27,1973.28,19.85,135.99,15.23,18.9,5.41%,1.0,6.48,-0.78%,-2.62%,1.85%,1973.28,135.99,5.41,-0.78,-2.62,1.85,190954,,0.69,19.85,18.945666666666668,15.206115734468742
463,1909.08,10.18,0.43,0.7,9.51,1909.62,3.85,292.1,12.24,2007.70,20.09,138.05,15.42,19.13,5.29%,1.0,6.43,-1.75%,-2.70%,0.95%,2007.7,138.05,5.29,-1.75,-2.7,0.95,190962,,0.7,20.09,18.9775,15.391911474114085
464,1909.09,10.19,0.43,0.72,9.61,1909.71,3.86,289.49,12.22,1996.79,20.31,140.11,15.25,18.93,5.05%,1.0,6.38,-1.55%,-2.68%,1.12%,1996.79,140.11,5.05,-1.55,-2.68,1.12,190971,,0.72,20.31,19.012999999999998,15.225898069741758
465,1909.1,10.23,0.43,0.73,9.8,1909.79,3.87,284.98,12.07,1972.63,20.34,140.76,14.99,18.6,5.23%,1.0,6.27,-1.06%,-2.66%,1.60%,1972.63,140.76,5.23,-1.06,-2.66,1.6,190979,,0.73,20.34,19.047250000000002,14.961739883710246
466,1909.11,10.18,0.44,0.75,9.9,1909.87,3.89,280.86,12.05,1951.06,20.55,142.78,14.75,18.29,5.30%,1.0,6.22,-1.41%,-2.79%,1.37%,1951.06,142.78,5.3,-1.41,-2.79,1.37,190987,,0.75,20.55,19.081666666666667,14.718840073368854
467,1909.12,10.3,0.44,0.76,9.99,1909.96,3.9,281.47,12.02,1962.21,20.77,144.78,14.75,18.3,5.26%,1.0,6.17,-1.93%,-2.92%,0.99%,1962.21,144.78,5.26,-1.93,-2.92,0.99,190996,,0.76,20.77,19.1165,14.723929589621534
468,1910.01,10.08,0.44,0.76,9.9,1910.04,3.91,278.1,12.21,1945.86,20.9,146.23,14.55,18.05,5.24%,1.0,6.25,-2.10%,-3.22%,1.12%,1945.86,146.23,5.24,-2.1,-3.22,1.12,191004,,0.76,20.9,19.15241666666667,14.520360789978634
469,1910.02,9.72,0.45,0.76,9.9,1910.12,3.92,268.17,12.28,1883.53,20.83,146.3,14.0,17.37,5.38%,1.0,6.26,-2.67%,-3.32%,0.65%,1883.53,146.3,5.38,-2.67,-3.32,0.65,191012,,0.76,20.83,19.189333333333334,13.974951361867705
470,1910.03,9.96,0.45,0.75,10.09,1910.21,3.92,269.61,12.11,1900.72,20.37,143.6,14.05,17.44,5.55%,1.0,6.16,-2.15%,-3.23%,1.08%,1900.72,143.6,5.55,-2.15,-3.23,1.08,191021,,0.75,20.37,19.222416666666668,14.025811877625515
471,1910.04,9.72,0.45,0.75,10.18,1910.29,3.93,260.65,12.07,1844.67,20.11,142.34,13.56,16.83,5.90%,1.0,6.12,-2.18%,-3.42%,1.24%,1844.67,142.34,5.9,-2.18,-3.42,1.24,191029,,0.75,20.11,19.253333333333334,13.537915512465373
472,1910.05,9.56,0.45,0.75,9.99,1910.37,3.93,261.24,12.37,1856.14,20.43,145.13,13.57,16.85,5.94%,1.0,6.26,-2.96%,-3.74%,0.78%,1856.14,145.13,5.94,-2.96,-3.74,0.78,191037,,0.75,20.43,19.283583333333336,13.547274668003439
473,1910.06,9.1,0.46,0.75,9.9,1910.46,3.94,251.06,12.55,1791.26,20.55,146.65,13.02,16.18,6.27%,1.0,6.33,-2.87%,-3.96%,1.09%,1791.26,146.65,6.27,-2.87,-3.96,1.09,191046,,0.75,20.55,19.31316666666667,12.99942181068183
474,1910.07,8.64,0.46,0.74,9.9,1910.54,3.95,238.37,12.62,1708.21,20.49,146.8,12.34,15.35,6.56%,1.0,6.35,-2.32%,-3.91%,1.59%,1708.21,146.8,6.56,-2.32,-3.91,1.59,191054,,0.74,20.49,19.343916666666665,12.322737122351128
475,1910.08,8.85,0.46,0.74,9.8,1910.62,3.95,246.54,12.81,1774.38,20.61,148.37,12.75,15.86,6.33%,1.0,6.43,-2.79%,-3.76%,0.97%,1774.38,148.37,6.33,-2.79,-3.76,0.97,191062,,0.74,20.61,19.374000000000002,12.72530195106844
476,1910.09,8.91,0.46,0.74,9.7,1910.71,3.96,250.64,13.01,1811.73,20.75,149.96,12.94,16.11,5.98%,1.0,6.51,-2.46%,-3.71%,1.25%,1811.73,149.96,5.98,-2.46,-3.71,1.25,191071,,0.74,20.75,19.406916666666667,12.914983060163257
477,1910.1,9.32,0.47,0.74,9.42,1910.79,3.96,270.12,13.48,1960.64,21.3,154.62,13.92,17.34,5.25%,1.0,6.73,-3.11%,-3.94%,0.83%,1960.64,154.62,5.25,-3.11,-3.94,0.83,191079,,0.74,21.3,19.442749999999997,13.893096398400434
478,1910.11,9.31,0.47,0.73,9.23,1910.87,3.97,275.4,13.83,2007.29,21.67,157.93,14.16,17.65,4.91%,1.0,6.89,-3.74%,-4.08%,0.35%,2007.29,157.93,4.91,-3.74,-4.08,0.35,191087,,0.73,21.67,19.481666666666666,14.136367525023527
479,1910.12,9.05,0.47,0.73,9.23,1910.96,3.97,267.71,13.9,1959.67,21.59,158.07,13.74,17.14,5.25%,1.0,6.91,-4.15%,-3.88%,-0.27%,1959.67,158.07,5.25,-4.15,-3.88,-0.27,191096,,0.73,21.59,19.518083333333333,13.715998411729293
480,1911.01,9.27,0.47,0.72,9.23,1911.04,3.98,274.21,13.9,2015.79,21.25,156.2,14.05,17.53,4.96%,1.0,6.93,-3.75%,-3.68%,-0.08%,2015.79,156.2,4.96,-3.75,-3.68,-0.08,191104,,0.72,21.25,19.553,14.023934946044085
481,1911.02,9.43,0.47,0.71,8.94,1911.12,3.98,287.85,14.35,2124.81,21.57,159.24,14.72,18.37,4.44%,1.0,7.17,-3.96%,-3.61%,-0.35%,2124.81,159.24,4.44,-3.96,-3.61,-0.35,191112,,0.71,21.57,19.588333333333335,14.694971496639155
482,1911.03,9.32,0.47,0.7,9.04,1911.21,3.99,281.49,14.2,2086.65,20.99,155.6,14.37,17.94,4.71%,1.0,7.12,-3.92%,-3.39%,-0.53%,2086.65,155.6,4.71,-3.92,-3.39,-0.53,191121,,0.7,20.99,19.61825,14.348374600180955
483,1911.04,9.28,0.47,0.68,8.75,1911.29,3.99,289.43,14.66,2154.50,21.31,158.64,14.75,18.43,4.33%,1.0,7.37,-4.03%,-3.54%,-0.49%,2154.5,158.64,4.33,-4.03,-3.54,-0.49,191129,,0.68,21.31,19.6485,14.73038654350205
484,1911.05,9.48,0.47,0.67,8.75,1911.37,3.99,295.66,14.66,2210.02,20.95,156.59,15.05,18.81,4.19%,1.0,7.39,-3.71%,-3.26%,-0.45%,2210.02,156.59,4.19,-3.71,-3.26,-0.45,191137,,0.67,20.95,19.675250000000002,15.027000927561277
485,1911.06,9.67,0.47,0.66,8.75,1911.46,3.99,301.59,14.66,2263.45,20.58,154.49,15.33,19.16,4.07%,1.0,7.42,-4.63%,-3.15%,-1.48%,2263.45,154.49,4.07,-4.63,-3.15,-1.48,191146,,0.66,20.58,19.698416666666667,15.310367584535134
486,1911.07,9.63,0.47,0.65,8.85,1911.54,4.0,297.11,14.5,2238.93,20.0,150.73,15.08,18.86,4.15%,1.0,7.36,-4.55%,-3.04%,-1.51%,2238.93,150.73,4.15,-4.55,-3.04,-1.51,191154,,0.65,20.0,19.718083333333333,15.067894529978828
487,1911.08,9.17,0.47,0.64,9.13,1911.62,4.0,274.08,14.05,2074.17,19.03,144.02,13.9,17.39,4.91%,1.0,7.15,-3.88%,-2.68%,-1.20%,2074.17,144.02,4.91,-3.88,-2.68,-1.2,191162,,0.64,19.03,19.731083333333334,13.890773018883063
488,1911.09,8.67,0.47,0.63,9.23,1911.71,4.0,256.46,13.9,1949.63,18.49,140.54,13.0,16.28,5.39%,1.0,7.1,-2.88%,-2.41%,-0.47%,1949.63,140.54,5.39,-2.88,-2.41,-0.47,191171,,0.63,18.49,19.740833333333335,12.991346194436234
489,1911.1,8.72,0.47,0.61,9.23,1911.79,4.0,257.94,13.9,1969.69,18.14,138.53,13.07,16.38,5.34%,1.0,7.12,-2.79%,-2.35%,-0.44%,1969.69,138.53,5.34,-2.79,-2.35,-0.44,191179,,0.61,18.14,19.747166666666665,13.062127056202156
490,1911.11,9.07,0.47,0.6,9.13,1911.87,4.01,271.09,14.05,2079.01,17.98,137.92,13.73,17.23,4.75%,1.0,7.22,-2.70%,-2.34%,-0.36%,2079.01,137.92,4.75,-2.7,-2.34,-0.36,191187,,0.6,17.98,19.753416666666666,13.723701806860415
491,1911.12,9.11,0.47,0.59,9.04,1911.96,4.01,275.15,14.2,2119.24,17.82,137.25,13.93,17.49,4.41%,1.0,7.32,-2.44%,-2.33%,-0.11%,2119.24,137.25,4.41,-2.44,-2.33,-0.11,191196,,0.59,17.82,19.759583333333335,13.92488876705396
492,1912.01,9.12,0.47,0.6,9.13,1912.04,4.01,272.58,14.07,2108.49,17.91,138.53,13.79,17.34,4.70%,1.0,7.27,-2.12%,-1.94%,-0.18%,2108.49,138.53,4.7,-2.12,-1.94,-0.18,191204,,0.6,17.91,19.761666666666667,13.793371004469932
493,1912.02,9.04,0.47,0.61,9.23,1912.12,4.05,267.41,13.95,2077.46,17.99,139.79,13.53,17.02,4.91%,1.0,7.19,-1.71%,-1.81%,0.10%,2077.46,139.79,4.91,-1.71,-1.81,0.1,191212,,0.61,17.99,19.76125,13.532038712126004
494,1912.03,9.3,0.47,0.62,9.42,1912.21,4.08,269.54,13.69,2102.89,17.9,139.63,13.64,17.17,5.03%,1.0,7.05,-1.30%,-1.46%,0.16%,2102.89,139.63,5.03,-1.3,-1.46,0.16,191221,,0.62,17.9,19.756999999999998,13.642759528268463
495,1912.04,9.59,0.47,0.63,9.7,1912.29,4.12,269.77,13.31,2113.34,17.63,138.11,13.65,17.2,5.16%,1.0,6.85,-0.72%,-1.14%,0.42%,2113.34,138.11,5.16,-0.72,-1.14,0.42,191229,,0.63,17.63,19.74925,13.659759231363216
496,1912.05,9.58,0.47,0.64,9.7,1912.37,4.16,269.49,13.34,2119.85,17.89,140.69,13.65,17.2,5.01%,1.0,6.85,-0.32%,-1.11%,0.79%,2119.85,140.69,5.01,-0.32,-1.11,0.79,191237,,0.64,17.89,19.742416666666664,13.650304547315638
497,1912.06,9.58,0.48,0.65,9.61,1912.46,4.19,272.16,13.49,2149.69,18.32,144.73,13.79,17.38,4.68%,1.0,6.92,-0.51%,-1.19%,0.68%,2149.69,144.73,4.68,-0.51,-1.19,0.68,191246,,0.65,18.32,19.738,13.788631066977405
498,1912.07,9.59,0.48,0.65,9.61,1912.54,4.23,272.44,13.52,2160.83,18.59,147.4,13.8,17.41,4.64%,1.0,6.92,-0.50%,-1.22%,0.72%,2160.83,147.4,4.64,-0.5,-1.22,0.72,191254,,0.65,18.59,19.732833333333335,13.806430906188499
499,1912.08,9.81,0.48,0.66,9.7,1912.62,4.27,275.96,13.41,2197.59,18.66,148.59,13.98,17.65,4.72%,1.0,6.86,-0.13%,-0.98%,0.84%,2197.59,148.59,4.72,-0.13,-0.98,0.84,191262,,0.66,18.66,19.72325,13.991608887987526
500,1912.09,9.86,0.48,0.67,9.8,1912.71,4.3,274.67,13.3,2196.17,18.73,149.79,13.93,17.58,4.70%,1.0,6.8,0.18%,-0.85%,1.03%,2196.17,149.79,4.7,0.18,-0.85,1.03,191271,,0.67,18.73,19.713166666666666,13.933327133303461
501,1912.1,9.84,0.48,0.68,9.8,1912.79,4.34,274.12,13.32,2200.59,18.99,152.45,13.91,17.56,3.99%,1.0,6.8,0.36%,-0.89%,1.25%,2200.59,152.45,3.99,0.36,-0.89,1.25,191279,,0.68,18.99,19.71333333333333,13.905309435238419
502,1912.11,9.73,0.48,0.69,9.8,1912.87,4.38,271.05,13.35,2184.92,19.24,155.12,13.75,17.37,4.37%,1.0,6.81,-0.09%,-0.92%,0.83%,2184.92,155.12,4.37,-0.09,-0.92,0.83,191287,,0.69,19.24,19.707333333333334,13.753763404485639
503,1912.12,9.38,0.48,0.7,9.7,1912.96,4.41,263.87,13.5,2136.05,19.69,159.41,13.39,16.92,4.31%,1.0,6.88,0.10%,-1.05%,1.15%,2136.05,159.41,4.31,0.1,-1.05,1.15,191296,,0.7,19.69,19.704,13.391697117336582
504,1913.01,9.3,0.48,0.69,9.8,1913.04,4.45,259.07,13.37,2106.29,19.34,157.22,13.15,16.62,4.40%,1.01,6.82,0.49%,-0.87%,1.36%,2106.29,157.22,4.4,0.49,-0.87,1.36,191304,,0.69,19.34,19.701833333333333,13.149537691077818
505,1913.02,8.97,0.48,0.69,9.8,1913.12,4.43,249.88,13.37,2040.61,19.17,156.58,12.68,16.04,4.71%,1.01,6.85,1.27%,-0.87%,2.15%,2040.61,156.58,4.71,1.27,-0.87,2.15,191312,,0.69,19.17,19.700416666666666,12.683995685370446
506,1913.03,8.8,0.48,0.68,9.8,1913.21,4.4,245.15,13.37,2011.03,19.01,155.97,12.44,15.75,5.22%,1.01,6.89,1.63%,-0.87%,2.50%,2011.03,155.97,5.22,1.63,-0.87,2.5,191321,,0.68,19.01,19.694416666666665,12.4476903352473
507,1913.04,8.79,0.48,0.68,9.8,1913.29,4.38,244.87,13.37,2017.89,18.85,155.35,12.43,15.74,5.25%,1.01,6.93,1.22%,-0.93%,2.15%,2017.89,155.35,5.25,1.22,-0.93,2.15,191329,,0.68,18.85,19.68933333333333,12.436683144850006
508,1913.05,8.55,0.48,0.67,9.7,1913.37,4.35,240.64,13.51,1992.31,18.88,156.31,12.22,15.49,5.54%,1.01,7.04,0.91%,-1.03%,1.94%,1992.31,156.31,5.54,0.91,-1.03,1.94,191337,,0.67,18.88,19.683083333333336,12.225726829722644
509,1913.06,8.12,0.48,0.67,9.8,1913.46,4.33,226.2,13.37,1882.03,18.53,154.13,11.49,14.58,6.19%,1.01,7.01,1.09%,-0.99%,2.08%,1882.03,154.13,6.19,1.09,-0.99,2.08,191346,,0.67,18.53,19.676249999999996,11.49609300552697
510,1913.07,8.23,0.48,0.66,9.9,1913.54,4.31,226.95,13.24,1897.43,18.18,151.98,11.53,14.65,6.29%,1.01,6.98,0.60%,-1.00%,1.60%,1897.43,151.98,6.29,0.6,-1.0,1.6,191354,,0.66,18.18,19.668833333333335,11.538559311262317
511,1913.08,8.45,0.48,0.65,9.9,1913.62,4.28,233.02,13.24,1957.37,18.02,151.33,11.85,15.06,6.08%,1.01,7.02,0.45%,-0.95%,1.39%,1957.37,151.33,6.08,0.45,-0.95,1.39,191362,,0.65,18.02,19.66241666666667,11.85103560515196
512,1913.09,8.53,0.48,0.65,10.0,1913.71,4.26,232.87,13.1,1965.32,17.68,149.18,11.84,15.07,6.10%,1.01,6.98,0.46%,-0.90%,1.37%,1965.32,149.18,6.1,0.46,-0.9,1.37,191371,,0.65,17.68,19.657249999999998,11.846519731905532
513,1913.1,8.26,0.48,0.64,10.0,1913.79,4.23,225.5,13.1,1912.33,17.52,148.56,11.47,14.61,6.51%,1.01,7.02,0.59%,-0.96%,1.55%,1912.33,148.56,6.51,0.59,-0.96,1.55,191379,,0.64,17.52,19.65125,11.475097004007377
514,1913.11,8.05,0.48,0.64,10.1,1913.87,4.21,217.59,12.97,1854.43,17.19,146.47,11.07,14.12,7.07%,1.01,6.99,1.25%,-0.86%,2.11%,1854.43,146.47,7.07,1.25,-0.86,2.11,191387,,0.64,17.19,19.643083333333333,11.07718153548535
515,1913.12,8.04,0.48,0.63,10.0,1913.96,4.18,219.49,13.1,1879.95,17.2,147.31,11.17,14.27,6.91%,1.01,7.1,1.50%,-0.96%,2.46%,1879.95,147.31,6.91,1.5,-0.96,2.46,191396,,0.63,17.2,19.637333333333334,11.177179521998914
516,1914.01,8.37,0.48,0.62,10.0,1914.04,4.16,228.5,12.97,1966.37,16.95,145.84,11.64,14.88,6.34%,1.0,7.14,1.42%,-0.96%,2.38%,1966.37,145.84,6.34,1.42,-0.96,2.38,191404,,0.62,16.95,19.63383333333333,11.638073733266555
517,1914.02,8.48,0.47,0.61,9.9,1914.12,4.17,233.84,12.96,2021.63,16.87,145.83,11.91,15.24,5.80%,1.0,7.23,1.29%,-0.99%,2.28%,2021.63,145.83,5.8,1.29,-0.99,2.28,191412,,0.61,16.87,19.63383333333333,11.91005322445099
518,1914.03,8.32,0.47,0.6,9.9,1914.21,4.17,229.43,12.82,1992.72,16.61,144.3,11.69,14.97,6.07%,1.0,7.25,1.35%,-0.91%,2.27%,1992.72,144.3,6.07,1.35,-0.91,2.27,191421,,0.6,16.61,19.631000000000004,11.68712750241964
519,1914.04,8.12,0.46,0.59,9.8,1914.29,4.18,226.2,12.81,1973.94,16.53,144.23,11.52,14.78,6.20%,1.0,7.35,1.33%,-0.94%,2.26%,1973.94,144.23,6.2,1.33,-0.94,2.26,191429,,0.59,16.53,19.62675,11.525086934923
520,1914.05,8.17,0.46,0.58,9.9,1914.37,4.19,225.3,12.55,1975.16,16.11,141.23,11.48,14.74,6.57%,1.0,7.3,1.34%,-0.82%,2.16%,1975.16,141.23,6.57,1.34,-0.82,2.16,191437,,0.58,16.11,19.61658333333333,11.485180480800684
521,1914.06,8.13,0.45,0.58,9.9,1914.46,4.19,224.19,12.41,1974.55,15.86,139.65,11.43,14.69,6.60%,1.0,7.32,1.58%,-0.80%,2.39%,1974.55,139.65,6.6,1.58,-0.8,2.39,191446,,0.58,15.86,19.60525,11.435202305504902
522,1914.07,7.68,0.45,0.57,10.0,1914.54,4.2,209.67,12.15,1855.52,15.45,136.7,10.69,13.77,7.30%,1.0,7.26,2.67%,-0.74%,3.42%,1855.52,136.7,7.3,2.67,-0.74,3.42,191454,,0.57,15.449999999999998,19.5915,10.702090192175177
523,1914.08,7.68,0.44,0.56,10.2,1914.62,4.21,205.56,11.78,1827.83,14.9,132.49,10.49,13.53,7.55%,1.0,7.14,3.29%,-0.47%,3.76%,1827.83,132.49,7.55,3.29,-0.47,3.76,191462,,0.56,14.9,19.575750000000003,10.500747097812344
