Date,SP_Index,Dividend,Eearnings,CPI,Date_Fraction,Interest_Rate_GS10,Real_Price,Real_Dividend,Real_Total_Return_Price,Real_Earnings,Real_TR_Scaled_Earnings,CAPE,,TR_CAPE,10_Year_Avg_Real_Earnings,Current_Corporate_Tax_Rate,6M_Forward_Corporate_Tax_Rate,Nominal_Pre_Tax_Earnings_Per_Share,Real_Pre_Tax_Earnings_Per_Share,Buybacks/Dividends,Buybacks/Price,Num_Shares_Boughtback,10Y_Avg_Pre_Tax_Earnings,ADJ_CAPE,,Excess_CAPE_Yield,Monthly_Total_Bond_Returns,Real_Total_Bond_Returns,10Y_Annualized_Stock_Real_Return,10_Year_Annualized_Bond_Real_Return,Real_10Y_Excess_Annualized_Returns
1967.11,92.66,2.92,5.32,33.80,1967.87,5.75,742.38,23.39,"  102,143.68 ",42.62,"  5,864.50 ",21.26,,24.46,34.91,48.00%,52.80%,10.23,81.97,0.50%,0.02%,97.56,33.27,22.31,,0.49%,1.01,11.46,-2.28%,-0.53%,-1.75%
1967.12,95.30,2.92,5.33,33.90,1967.96,5.70,761.28,23.33,"  105,011.44 ",42.58,"  5,873.15 ",21.75,,25.02,35.00,48.00%,52.80%,10.25,81.88,0.50%,0.02%,97.56,33.33,22.84,,0.46%,1.02,11.53,-2.59%,-0.63%,-1.96%
1968.01,95.04,2.93,5.37,34.10,1968.04,5.53,754.75,23.27,"  104,378.19 ",42.62,"  5,893.97 ",21.51,,24.74,35.09,52.80%,52.80%,11.37,90.29,0.50%,0.02%,97.56,33.39,22.61,,0.67%,1.00,11.66,-2.93%,-0.93%,-2.00%
1968.02,90.75,2.94,5.40,34.20,1968.12,5.56,718.57,23.28,"  99,643.54 ",42.78,"  5,932.86 ",20.42,,23.49,35.18,52.80%,52.80%,11.45,90.64,0.50%,0.02%,97.56,33.49,21.46,,0.90%,0.99,11.66,-2.63%,-0.97%,-1.66%
1968.03,89.09,2.95,5.44,34.30,1968.21,5.74,703.37,23.29,"  97,804.80 ",42.95,"  5,972.14 ",19.93,,22.92,35.28,52.80%,52.80%,11.53,90.99,0.50%,0.02%,97.56,33.59,20.94,,0.80%,1.01,11.52,-2.50%,-0.87%,-1.63%
1968.04,95.67,2.96,5.48,34.40,1968.29,5.64,753.13,23.33,"  104,993.46 ",43.17,"  6,017.70 ",21.28,,24.47,35.40,52.80%,52.80%,11.62,91.45,0.50%,0.02%,97.56,33.71,22.34,,0.59%,0.99,11.63,-2.81%,-1.05%,-1.76%
1968.05,97.87,2.98,5.53,34.50,1968.37,5.87,768.21,23.36,"  107,367.97 ",43.38,"  6,063.02 ",21.63,,24.87,35.52,52.80%,52.80%,11.71,91.91,0.50%,0.02%,97.55,33.83,22.71,,0.32%,1.02,11.45,-2.60%,-1.05%,-1.54%
1968.06,100.50,2.99,5.57,34.70,1968.46,5.72,784.31,23.33,"  109,889.51 ",43.47,"  6,090.39 ",22.00,,25.30,35.64,52.80%,52.80%,11.80,92.09,0.50%,0.01%,97.55,33.97,23.09,,0.46%,1.02,11.57,-2.86%,-1.27%,-1.59%
1968.07,100.30,3.00,5.60,34.90,1968.54,5.50,778.26,23.30,"  109,314.43 ",43.45,"  6,103.30 ",21.75,,25.01,35.78,52.80%,52.80%,11.86,92.06,0.50%,0.01%,97.55,34.10,22.82,,0.75%,1.01,11.75,-2.89%,-1.54%,-1.35%
1968.08,98.11,3.02,5.63,35.00,1968.62,5.42,759.09,23.34,"  106,895.30 ",43.56,"  6,134.14 ",21.14,,24.30,35.91,52.80%,52.80%,11.93,92.29,0.50%,0.02%,97.55,34.24,22.17,,1.02%,1.00,11.84,-2.03%,-1.45%,-0.58%
1968.09,101.30,3.03,5.66,35.10,1968.71,5.46,781.54,23.38,"  110,330.83 ",43.67,"  6,164.59 ",21.68,,24.92,36.05,52.80%,52.80%,11.99,92.52,0.50%,0.01%,97.55,34.38,22.73,,0.90%,1.00,11.82,-2.37%,-1.44%,-0.93%
1968.1,103.80,3.04,5.69,35.30,1968.79,5.58,796.29,23.35,"  112,687.82 ",43.68,"  6,180.82 ",22.00,,25.29,36.19,52.80%,52.80%,12.06,92.53,0.50%,0.01%,97.55,34.53,23.06,,0.78%,1.00,11.70,-2.94%,-1.51%,-1.43%
1968.11,105.40,3.06,5.73,35.40,1968.87,5.70,806.28,23.38,"  114,377.34 ",43.81,"  6,214.43 ",22.20,,25.51,36.33,52.80%,52.80%,12.13,92.81,0.50%,0.01%,97.55,34.67,23.26,,0.61%,0.98,11.62,-3.66%,-1.52%,-2.15%
1968.12,106.50,3.07,5.76,35.50,1968.96,6.03,812.40,23.42,"  115,522.32 ",43.94,"  6,247.97 ",22.28,,25.60,36.47,52.80%,52.80%,12.20,93.09,0.50%,0.01%,97.55,34.81,23.34,,0.33%,1.00,11.35,-3.62%,-1.39%,-2.23%
1969.01,102.00,3.08,5.78,35.60,1969.04,6.04,775.89,23.43,"  110,607.93 ",43.97,"  6,267.78 ",21.19,,24.36,36.61,52.80%,52.80%,12.25,93.15,0.50%,0.02%,97.55,34.96,22.20,,0.54%,0.99,11.37,-2.89%,-1.48%,-1.41%
1969.02,101.50,3.09,5.80,35.80,1969.12,6.19,767.77,23.37,"  109,728.52 ",43.87,"  6,270.20 ",20.90,,24.02,36.74,52.80%,52.80%,12.29,92.95,0.50%,0.02%,97.54,35.10,21.88,,0.55%,1.00,11.24,-3.03%,-1.40%,-1.62%
1969.03,99.30,3.10,5.82,36.10,1969.21,6.30,744.89,23.25,"  106,735.01 ",43.66,"  6,255.77 ",20.20,,23.22,36.87,52.80%,52.80%,12.33,92.50,0.50%,0.02%,97.54,35.23,21.14,,0.68%,1.01,11.11,-2.63%,-1.33%,-1.30%
1969.04,101.30,3.11,5.83,36.30,1969.29,6.17,755.71,23.20,"  108,561.88 ",43.47,"  6,244.37 ",20.43,,23.48,36.99,52.80%,52.80%,12.34,92.09,0.50%,0.02%,97.54,35.35,21.38,,0.78%,0.99,11.22,-2.67%,-1.50%,-1.17%
1969.05,104.60,3.12,5.83,36.40,1969.37,6.32,778.18,23.21,"  112,068.36 ",43.40,"  6,249.83 ",20.97,,24.11,37.11,52.80%,52.80%,12.36,91.94,0.50%,0.01%,97.54,35.47,21.94,,0.54%,0.99,11.12,-3.29%,-1.51%,-1.78%
1969.06,99.14,3.13,5.84,36.60,1969.46,6.57,733.53,23.16,"  105,916.02 ",43.21,"  6,239.15 ",19.71,,22.66,37.21,52.80%,52.80%,12.37,91.55,0.50%,0.02%,97.54,35.58,20.62,,0.60%,0.99,10.92,-2.62%,-1.14%,-1.47%
1969.07,94.71,3.14,5.86,36.80,1969.54,6.72,696.94,23.08,"  100,911.07 ",43.10,"  6,240.13 ",18.68,,21.48,37.31,52.80%,49.20%,12.41,91.31,0.50%,0.02%,97.54,38.40,18.15,,1.13%,1.01,10.80,-2.11%,-1.10%,-1.02%
1969.08,94.18,3.14,5.87,37.00,1969.62,6.69,689.30,23.01,"  100,081.54 ",42.99,"  6,241.37 ",18.43,,21.19,37.40,52.80%,49.20%,12.44,91.07,0.50%,0.02%,97.54,38.51,17.90,,1.29%,0.97,10.82,-1.64%,-1.19%,-0.45%
1969.09,94.51,3.15,5.89,37.10,1969.71,7.16,689.85,22.99,"  100,439.71 ",42.99,"  6,259.55 ",18.40,,21.16,37.50,52.80%,49.20%,12.48,91.09,0.50%,0.02%,97.53,38.62,17.86,,0.83%,1.01,10.49,-1.63%,-1.11%,-0.52%
1969.1,95.52,3.15,5.85,37.30,1969.79,7.10,693.48,22.89,"  101,246.54 ",42.50,"  6,204.24 ",18.45,,21.22,37.59,52.80%,49.20%,12.40,90.03,0.50%,0.02%,97.53,38.72,17.91,,0.89%,1.00,10.55,-2.13%,-1.77%,-0.36%
1969.11,96.21,3.16,5.82,37.50,1969.87,7.14,694.77,22.80,"  101,711.36 ",42.00,"  6,149.27 ",18.44,,21.22,37.68,52.80%,49.20%,12.32,88.99,0.50%,0.02%,97.53,38.83,17.89,,0.91%,0.97,10.52,-2.29%,-1.96%,-0.33%
1969.12,91.11,3.16,5.78,37.70,1969.96,7.65,654.45,22.70,"  96,085.67 ",41.52,"  6,095.66 ",17.33,,19.95,37.77,52.80%,49.20%,12.25,87.96,0.50%,0.02%,97.53,38.93,16.81,,0.82%,1.00,10.16,-1.41%,-1.48%,0.06%
1970.01,90.31,3.16,5.73,37.80,1970.04,7.79,646.98,22.66,"  95,267.29 ",41.05,"  6,044.53 ",17.09,,19.68,37.86,49.20%,49.20%,11.28,80.81,0.50%,0.02%,97.53,39.02,16.58,,0.82%,1.05,10.10,-1.15%,-1.72%,0.57%
1970.02,87.16,3.17,5.68,38.00,1970.12,7.24,621.13,22.57,"  91,737.38 ",40.48,"  5,978.30 ",16.37,,18.87,37.94,49.20%,49.20%,11.18,79.68,0.50%,0.02%,97.53,39.09,15.89,,1.65%,1.02,10.50,-0.49%,-3.08%,2.59%
1970.03,88.65,3.17,5.63,38.20,1970.21,7.07,628.44,22.47,"  93,093.70 ",39.91,"  5,912.21 ",16.53,,19.06,38.01,49.20%,49.20%,11.08,78.57,0.50%,0.02%,97.53,39.15,16.05,,1.81%,0.98,10.63,-1.69%,-3.43%,1.75%
1970.04,85.95,3.17,5.59,38.50,1970.29,7.39,604.55,22.32,"  89,830.58 ",39.34,"  5,845.86 ",15.87,,18.31,38.09,49.20%,49.20%,11.01,77.45,0.50%,0.02%,97.52,39.21,15.42,,1.79%,0.97,10.38,-1.56%,-2.50%,0.94%
1970.05,76.06,3.18,5.56,38.60,1970.37,7.91,533.60,22.29,"  79,564.07 ",38.98,"  5,812.66 ",13.98,,16.15,38.16,49.20%,49.20%,10.94,76.74,0.50%,0.02%,97.52,39.27,13.59,,2.17%,1.01,10.04,0.03%,-1.43%,1.47%
1970.06,75.59,3.18,5.52,38.80,1970.46,7.84,527.57,22.19,"  78,940.61 ",38.53,"  5,764.68 ",13.80,,15.96,38.23,49.20%,49.20%,10.87,75.84,0.50%,0.02%,97.52,39.32,13.42,,2.36%,1.03,10.11,0.67%,-1.28%,1.94%
1970.07,75.72,3.18,5.47,39.00,1970.54,7.46,525.77,22.10,"  78,946.46 ",37.96,"  5,699.61 ",13.73,,15.89,38.30,49.20%,48.00%,10.76,74.72,0.50%,0.02%,97.52,40.31,13.04,,3.00%,1.00,10.39,1.16%,-1.76%,2.91%
1970.08,77.92,3.19,5.41,39.00,1970.62,7.53,541.05,22.13,"  81,517.08 ",37.59,"  5,663.23 ",14.10,,16.34,38.37,49.20%,48.00%,10.66,73.99,0.50%,0.02%,97.52,40.37,13.40,,2.73%,1.02,10.40,1.11%,-2.26%,3.37%
1970.09,82.58,3.19,5.36,39.20,1970.71,7.39,570.48,22.04,"  86,228.11 ",37.03,"  5,596.79 ",14.84,,17.22,38.44,49.20%,48.00%,10.55,72.89,0.50%,0.02%,97.52,40.42,14.11,,2.54%,1.01,10.51,0.74%,-2.60%,3.34%
1970.1,84.37,3.17,5.28,39.40,1970.79,7.33,579.88,21.81,"  87,924.72 ",36.31,"  5,505.93 ",15.06,,17.49,38.49,49.20%,48.00%,10.40,71.48,0.50%,0.02%,97.51,40.46,14.33,,2.48%,1.04,10.57,0.78%,-2.78%,3.56%
1970.11,84.28,3.16,5.21,39.60,1970.87,6.84,576.34,21.59,"  87,660.09 ",35.61,"  5,415.49 ",14.95,,17.37,38.55,49.20%,48.00%,10.25,70.09,0.50%,0.02%,97.51,40.50,14.23,,3.07%,1.04,10.95,1.18%,-3.63%,4.81%
1970.12,90.05,3.14,5.13,39.80,1970.96,6.39,612.70,21.36,"  93,461.63 ",34.90,"  5,324.36 ",15.87,,18.45,38.60,49.20%,48.00%,10.10,68.71,0.50%,0.02%,97.51,40.54,15.11,,3.16%,1.02,11.32,0.32%,-4.02%,4.33%
1971.01,93.49,3.13,5.16,39.80,1971.04,6.24,636.11,21.30,"  97,302.67 ",35.11,"  5,370.43 ",16.46,,19.15,38.64,48.00%,48.00%,9.92,67.52,0.50%,0.02%,97.51,40.57,15.68,,3.07%,1.01,11.50,-0.17%,-4.01%,3.84%
1971.02,97.11,3.12,5.19,39.90,1971.12,6.11,659.08,21.18,"  101,086.92 ",35.22,"  5,402.54 ",17.03,,19.82,38.69,48.00%,48.00%,9.98,67.74,0.50%,0.02%,97.51,40.60,16.23,,3.01%,1.04,11.64,-0.96%,-4.45%,3.49%
1971.03,99.60,3.11,5.22,40.00,1971.21,5.70,674.29,21.05,"  103,688.80 ",35.34,"  5,434.29 ",17.40,,20.26,38.75,48.00%,48.00%,10.04,67.96,0.50%,0.02%,97.51,40.63,16.59,,3.31%,0.99,12.03,-0.88%,-4.69%,3.82%
1971.04,103.00,3.11,5.25,40.10,1971.29,5.83,695.57,20.98,"  107,229.82 ",35.48,"  5,469.06 ",17.92,,20.88,38.81,48.00%,48.00%,10.10,68.22,0.50%,0.02%,97.51,40.68,17.10,,3.03%,0.96,11.94,-1.15%,-4.87%,3.72%
1971.05,101.60,3.10,5.29,40.30,1971.37,6.39,682.71,20.85,"  105,515.30 ",35.52,"  5,490.40 ",17.56,,20.46,38.87,48.00%,48.00%,10.17,68.32,0.50%,0.02%,97.51,40.72,16.77,,2.64%,1.00,11.46,-1.23%,-4.65%,3.42%
1971.06,99.72,3.10,5.32,40.60,1971.46,6.52,665.13,20.68,"  103,063.91 ",35.48,"  5,498.40 ",17.08,,19.91,38.93,48.00%,48.00%,10.23,68.24,0.50%,0.02%,97.50,40.77,16.32,,2.75%,0.99,11.32,-1.00%,-4.19%,3.20%
1971.07,99.00,3.10,5.36,40.70,1971.54,6.73,658.70,20.60,"  102,334.42 ",35.64,"  5,537.09 ",16.89,,19.69,39.00,48.00%,48.00%,10.30,68.54,0.50%,0.02%,97.50,40.81,16.14,,2.56%,1.02,11.19,-1.24%,-4.49%,3.25%
1971.08,97.24,3.09,5.39,40.80,1971.62,6.58,645.41,20.53,"  100,534.59 ",35.80,"  5,576.06 ",16.52,,19.27,39.07,48.00%,48.00%,10.37,68.84,0.50%,0.02%,97.50,40.86,15.79,,2.91%,1.04,11.34,-1.06%,-4.91%,3.85%
1971.09,99.40,3.09,5.43,40.80,1971.71,6.14,659.74,20.51,"  103,034.00 ",36.04,"  5,628.52 ",16.86,,19.67,39.14,48.00%,48.00%,10.44,69.31,0.50%,0.02%,97.50,40.91,16.13,,3.18%,1.02,11.77,-2.25%,-5.42%,3.17%
1971.1,97.29,3.08,5.52,40.90,1971.79,5.93,644.16,20.41,"  100,865.98 ",36.55,"  5,722.89 ",16.43,,19.18,39.21,48.00%,48.00%,10.62,70.28,0.50%,0.02%,97.50,40.96,15.72,,3.58%,1.01,11.99,-1.89%,-5.41%,3.52%
1971.11,92.78,3.08,5.61,40.90,1971.87,5.81,614.30,20.37,"  96,456.02 ",37.14,"  5,832.27 ",15.64,,18.27,39.28,48.00%,48.00%,10.79,71.43,0.50%,0.02%,97.50,41.02,14.98,,4.01%,1.00,12.16,-1.19%,-4.59%,3.40%
1971.12,99.17,3.07,5.70,41.10,1971.96,5.93,653.41,20.23,"  102,862.17 ",37.56,"  5,912.22 ",16.60,,19.41,39.35,48.00%,48.00%,10.96,72.22,0.50%,0.02%,97.50,41.07,15.91,,3.55%,1.00,12.05,-1.74%,-4.60%,2.86%
1972.01,103.30,3.07,5.74,41.10,1972.04,5.95,680.63,20.23,"  107,411.29 ",37.80,"  5,964.99 ",17.26,,20.18,39.43,48.00%,48.00%,11.03,72.69,0.50%,0.01%,97.50,41.12,16.55,,3.29%,1.00,12.09,-2.67%,-4.99%,2.32%
1972.02,105.20,3.07,5.77,41.30,1972.12,6.08,689.79,20.13,"  109,121.92 ",37.86,"  5,988.56 ",17.46,,20.42,39.50,48.00%,48.00%,11.10,72.80,0.50%,0.01%,97.49,41.17,16.75,,3.10%,1.01,11.98,-3.04%,-4.74%,1.69%
1972.03,107.70,3.07,5.81,41.40,1972.21,6.07,704.47,20.08,"  111,710.01 ",38.00,"  6,026.32 ",17.81,,20.82,39.56,48.00%,48.00%,11.17,73.08,0.50%,0.01%,97.49,41.22,17.09,,3.02%,1.00,12.02,-3.53%,-4.36%,0.83%
1972.04,108.80,3.07,5.86,41.50,1972.29,6.19,709.95,20.03,"  112,843.76 ",38.26,"  6,081.25 ",17.92,,20.95,39.63,48.00%,48.00%,11.28,73.58,0.50%,0.01%,97.49,41.26,17.21,,2.85%,1.01,11.94,-3.15%,-4.24%,1.08%
1972.05,107.70,3.07,5.92,41.60,1972.37,6.13,701.09,19.98,"  111,699.06 ",38.52,"  6,136.36 ",17.66,,20.65,39.69,48.00%,48.00%,11.38,74.07,0.50%,0.01%,97.49,41.31,16.97,,3.02%,1.01,12.03,-3.09%,-4.16%,1.07%
1972.06,108.00,3.07,5.97,41.70,1972.46,6.11,701.35,19.94,"  112,006.29 ",38.77,"  6,191.46 ",17.64,,20.63,39.76,48.00%,48.00%,11.48,74.56,0.50%,0.01%,97.49,41.35,16.96,,3.06%,1.01,12.08,-3.76%,-4.55%,0.80%
1972.07,107.20,3.07,6.03,41.90,1972.54,6.11,692.84,19.86,"  110,910.28 ",38.95,"  6,235.26 ",17.40,,20.35,39.82,48.00%,48.00%,11.59,74.90,0.50%,0.01%,97.49,41.39,16.74,,3.16%,1.00,12.08,-3.69%,-4.32%,0.63%
1972.08,111.00,3.08,6.08,42.00,1972.62,6.21,715.69,19.84,"  114,833.00 ",39.22,"  6,293.40 ",17.94,,20.98,39.89,48.00%,48.00%,11.70,75.43,0.50%,0.01%,97.49,41.43,17.27,,2.90%,0.98,12.02,-3.97%,-3.72%,-0.24%
1972.09,109.40,3.08,6.14,42.10,1972.71,6.55,703.70,19.81,"  113,173.82 ",39.49,"  6,351.80 ",17.61,,20.60,39.95,48.00%,48.00%,11.81,75.95,0.50%,0.01%,97.49,41.48,16.97,,2.65%,1.01,11.76,-2.74%,-3.04%,0.30%
1972.1,109.60,3.10,6.23,42.30,1972.79,6.48,701.65,19.87,"  113,110.90 ",39.91,"  6,433.01 ",17.53,,20.50,40.02,48.00%,48.00%,11.99,76.74,0.50%,0.01%,97.49,41.52,16.90,,2.80%,1.02,11.83,-1.94%,-2.23%,0.29%
1972.11,115.10,3.13,6.33,42.40,1972.87,6.28,735.12,19.97,"  118,775.20 ",40.41,"  6,528.68 ",18.34,,21.44,40.09,48.00%,48.00%,12.17,77.71,0.50%,0.01%,97.48,41.57,17.68,,2.76%,1.00,12.04,-1.96%,-2.08%,0.12%
1972.12,117.50,3.15,6.42,42.50,1972.96,6.36,748.68,20.07,"  121,236.78 ",40.91,"  6,624.17 ",18.65,,21.80,40.15,48.00%,48.00%,12.35,78.67,0.50%,0.01%,97.48,41.61,17.99,,2.61%,1.00,12.00,-1.99%,-1.92%,-0.07%
1973.01,118.40,3.16,6.55,42.60,1973.04,6.46,752.65,20.07,"  122,149.41 ",41.62,"  6,753.99 ",18.71,,21.87,40.22,48.00%,48.00%,12.59,80.03,0.50%,0.01%,97.48,41.66,18.07,,2.51%,0.99,11.95,-1.71%,-1.76%,0.05%
1973.02,114.20,3.16,6.67,42.90,1973.12,6.64,720.87,19.97,"  117,262.57 ",42.12,"  6,852.29 ",17.89,,20.91,40.29,48.00%,48.00%,12.83,81.01,0.50%,0.01%,97.48,41.71,17.28,,2.65%,1.00,11.78,-1.11%,-1.70%,0.59%
1973.03,112.40,3.17,6.80,43.30,1973.21,6.71,702.96,19.83,"  114,616.86 ",42.53,"  6,934.12 ",17.41,,20.35,40.37,48.00%,48.00%,13.08,81.78,0.50%,0.01%,97.48,41.76,16.83,,2.80%,1.01,11.67,-0.51%,-1.40%,0.89%
1973.04,110.30,3.19,6.94,43.60,1973.29,6.67,685.08,19.79,"  111,970.46 ",43.13,"  7,048.48 ",16.94,,19.79,40.45,48.00%,48.00%,13.35,82.93,0.50%,0.01%,97.48,41.82,16.38,,3.07%,0.99,11.69,0.07%,-1.33%,1.40%
1973.05,107.20,3.20,7.09,43.90,1973.37,6.85,661.27,19.76,"  108,348.98 ",43.71,"  7,162.63 ",16.31,,19.06,40.53,48.00%,48.00%,13.63,84.07,0.50%,0.01%,97.48,41.88,15.79,,3.19%,1.00,11.53,0.77%,-1.15%,1.92%
1973.06,104.80,3.22,7.23,44.20,1973.46,6.90,642.08,19.73,"  105,473.69 ",44.30,"  7,276.48 ",15.81,,18.47,40.62,48.00%,48.00%,13.90,85.18,0.50%,0.02%,97.48,41.94,15.31,,3.38%,0.99,11.47,1.19%,-1.34%,2.52%
1973.07,105.80,3.24,7.38,44.30,1973.54,7.13,646.74,19.79,"  106,510.60 ",45.13,"  7,432.92 ",15.89,,18.57,40.70,48.00%,48.00%,14.20,86.80,0.50%,0.02%,97.47,42.00,15.40,,3.10%,0.99,11.32,1.12%,-1.47%,2.59%
1973.08,103.80,3.25,7.54,45.10,1973.62,7.40,623.26,19.53,"  102,911.65 ",45.25,"  7,472.17 ",15.28,,17.85,40.79,48.00%,48.00%,14.49,87.03,0.50%,0.02%,97.47,42.07,14.82,,3.27%,1.03,10.98,1.19%,-1.37%,2.56%
1973.09,105.60,3.27,7.69,45.20,1973.71,7.09,632.67,19.59,"  104,734.19 ",46.07,"  7,626.95 ",15.48,,18.08,40.88,48.00%,48.00%,14.79,88.60,0.50%,0.02%,97.47,42.13,15.02,,3.51%,1.03,11.26,1.29%,-1.46%,2.76%
1973.1,109.80,3.31,7.85,45.60,1973.79,6.79,652.06,19.64,"  108,215.39 ",46.60,"  7,733.43 ",15.91,,18.59,40.98,48.00%,48.00%,15.09,89.61,0.50%,0.02%,97.47,42.20,15.45,,3.68%,1.01,11.47,1.00%,-1.52%,2.51%
1973.11,102.00,3.34,8.00,45.90,1973.87,6.73,601.78,19.72,"  100,143.71 ",47.22,"  7,857.68 ",14.65,,17.12,41.07,48.00%,48.00%,15.39,90.80,0.50%,0.02%,97.47,42.28,14.23,,4.37%,1.00,11.51,1.65%,-1.56%,3.21%
1973.12,94.78,3.38,8.16,46.20,1973.96,6.74,555.55,19.81,"  92,725.59 ",47.83,"  7,983.13 ",13.49,,15.77,41.17,48.00%,48.00%,15.69,91.98,0.50%,0.02%,97.47,42.35,13.12,,4.99%,0.99,11.49,2.41%,-1.54%,3.95%
1974.01,96.11,3.40,8.23,46.60,1974.04,6.99,558.51,19.76,"  93,494.48 ",47.81,"  8,002.79 ",13.53,,15.82,41.28,48.00%,48.00%,15.82,91.94,0.50%,0.02%,97.47,42.43,13.16,,4.80%,1.01,11.25,2.42%,-1.20%,3.62%
1974.02,93.45,3.42,8.29,47.20,1974.12,6.96,536.15,19.62,"  90,024.99 ",47.58,"  7,989.37 ",12.96,,15.15,41.38,48.00%,48.00%,15.95,91.50,0.50%,0.02%,97.47,42.52,12.61,,5.30%,0.99,11.20,2.22%,-1.20%,3.43%
1974.03,97.44,3.44,8.36,47.80,1974.21,7.21,552.03,19.49,"  92,963.18 ",47.36,"  7,975.91 ",13.31,,15.57,41.47,48.00%,48.00%,16.08,91.08,0.50%,0.02%,97.46,42.60,12.96,,4.97%,0.99,10.93,1.92%,-1.15%,3.08%
1974.04,92.46,3.46,8.49,48.00,1974.29,7.51,521.63,19.52,"  88,118.37 ",47.88,"  8,088.16 ",12.55,,14.69,41.56,48.00%,48.00%,16.32,92.08,0.50%,0.02%,97.46,42.68,12.22,,5.18%,1.00,10.72,2.47%,-1.08%,3.55%
1974.05,89.67,3.48,8.61,48.60,1974.37,7.58,499.64,19.39,"  84,677.30 ",47.99,"  8,133.75 ",12.00,,14.05,41.65,48.00%,48.00%,16.56,92.30,0.50%,0.02%,97.46,42.76,11.68,,5.61%,1.01,10.60,2.82%,-1.33%,4.15%
1974.06,89.79,3.50,8.74,49.00,1974.46,7.54,496.23,19.34,"  84,371.63 ",48.30,"  8,212.59 ",11.89,,13.93,41.74,48.00%,48.00%,16.81,92.89,0.50%,0.02%,97.46,42.83,11.58,,5.78%,0.99,10.61,2.64%,-1.33%,3.97%
1974.07,79.31,3.53,8.86,49.40,1974.54,7.81,434.76,19.35,"  74,194.79 ",48.59,"  8,291.68 ",10.39,,12.19,41.83,48.00%,48.00%,17.04,93.44,0.50%,0.02%,97.46,42.91,10.13,,6.80%,0.99,10.40,3.83%,-0.95%,4.78%
1974.08,76.03,3.56,8.99,50.00,1974.62,8.04,411.78,19.28,"  70,547.02 ",48.67,"  8,338.59 ",9.82,,11.53,41.91,48.00%,48.00%,17.28,93.60,0.50%,0.02%,97.46,42.98,9.58,,7.30%,1.01,10.18,5.24%,-0.32%,5.56%
1974.09,68.12,3.59,9.11,50.60,1974.71,8.04,364.56,19.21,"  62,732.26 ",48.75,"  8,389.47 ",8.68,,10.21,42.00,48.00%,48.00%,17.52,93.76,0.50%,0.03%,97.45,43.06,8.47,,8.76%,1.02,10.12,6.58%,-0.10%,6.68%
1974.1,69.44,3.59,9.04,51.10,1974.79,7.90,367.99,19.04,"  63,595.21 ",47.89,"  8,276.05 ",8.74,,10.30,42.08,48.00%,48.00%,17.38,92.09,0.50%,0.03%,97.45,43.13,8.53,,8.91%,1.02,10.19,6.36%,0.11%,6.25%
1974.11,71.74,3.60,8.96,51.50,1974.87,7.68,377.23,18.91,"  65,463.68 ",47.13,"  8,179.15 ",8.95,,10.55,42.15,48.00%,48.00%,17.24,90.64,0.50%,0.03%,97.45,43.19,8.74,,8.91%,1.02,10.33,6.19%,0.42%,5.77%
1974.12,67.07,3.60,8.89,51.90,1974.96,7.43,349.95,18.78,"  61,002.19 ",46.39,"  8,085.72 ",8.29,,9.79,42.22,48.00%,48.00%,17.10,89.20,0.50%,0.03%,97.45,43.24,8.09,,10.15%,1.00,10.49,6.87%,0.39%,6.47%
1975.01,72.56,3.62,8.74,52.10,1975.04,7.50,377.15,18.83,"  66,015.75 ",45.45,"  7,954.76 ",8.92,,10.55,42.28,48.00%,48.00%,16.81,87.39,0.50%,0.02%,97.44,43.28,8.71,,9.24%,1.01,10.47,6.49%,0.57%,5.93%
1975.02,80.10,3.65,8.60,52.50,1975.12,7.39,413.16,18.81,"  72,594.84 ",44.34,"  7,791.18 ",9.76,,11.56,42.32,48.00%,48.00%,16.53,85.27,0.50%,0.02%,97.44,43.33,9.54,,8.44%,0.98,10.53,6.03%,0.47%,5.56%
1975.03,83.78,3.67,8.45,52.70,1975.21,7.73,430.51,18.86,"  75,918.00 ",43.42,"  7,657.04 ",10.16,,12.04,42.36,48.00%,48.00%,16.25,83.50,0.50%,0.02%,97.44,43.36,9.93,,7.69%,0.97,10.31,5.47%,0.54%,4.93%
1975.04,84.72,3.68,8.29,52.90,1975.29,8.23,433.69,18.86,"  76,756.63 ",42.42,"  7,507.75 ",10.23,,12.13,42.38,48.00%,48.00%,15.94,81.58,0.50%,0.02%,97.44,43.39,10.00,,7.13%,1.02,9.99,5.41%,1.16%,4.25%
1975.05,90.10,3.70,8.12,53.20,1975.37,8.06,458.63,18.82,"  81,448.13 ",41.35,"  7,343.29 ",10.82,,12.84,42.39,48.00%,48.00%,15.62,79.52,0.50%,0.02%,97.44,43.40,10.57,,6.82%,1.02,10.12,5.03%,1.44%,3.59%
1975.06,92.40,3.71,7.96,53.60,1975.46,7.86,466.83,18.74,"  83,181.33 ",40.22,"  7,165.84 ",11.01,,13.07,42.40,48.00%,48.00%,15.31,77.34,0.50%,0.02%,97.44,43.40,10.76,,6.86%,0.99,10.25,5.04%,1.80%,3.24%
1975.07,92.49,3.71,7.89,54.20,1975.54,8.06,462.11,18.54,"  82,615.87 ",39.44,"  7,050.65 ",10.90,,12.95,42.38,48.00%,48.00%,15.18,75.84,0.50%,0.02%,97.43,43.39,10.65,,6.87%,0.98,10.06,5.33%,1.96%,3.37%
